Date,Target_Name,Target_Industry_Macro,Target_Industry_Mid,Target_Nation,Buyer_Name,Buyer_Industry_Macro,Buyer_Industry_Mid,Buyer_Nation,Target_Revenues,Target_EBITDA,Target_EV,Target_Industry_Detailed,Target_Status,Year,EV_Rev,EV_EBITDA,Target_Revenues_v2,Target_EBITDA_v2,Target_EV_v2
09/06/2020,MGM Resorts International,Media and Entertainment,Casinos & Gaming,United States,IAC/InterActiveCorp,High Technology,E-commerce / B2B,United States,"7,758.65",792.86,"13,450.62",Hotels and Casinos,Public,2020,1.73,16.96,"7,758.65",792.86,"13,450.62"
13/02/2020,MGM Resorts International,Media and Entertainment,Casinos & Gaming,United States,MGM Resorts International,Media and Entertainment,Casinos & Gaming,United States,"11,117.55","2,429.21","21,462.03",Hotels and Casinos,Public,2020,1.93,8.83,"11,117.55","2,429.21","21,462.03"
15/03/2023,MGN sp zoo,Consumer Products and Services,Professional Services,Poland,Mosfortico Investments sp zoo,Financials,Other Financials,Poland,14.49,0.97,12.18,Business Services,Private,2023,0.84,12.57,14.49,0.97,12.18
01/09/2015,MGP Ingredients Inc,Consumer Staples,Food and Beverage,United States,MGP Ingredients Inc,Consumer Staples,Food and Beverage,United States,287.03,28.55,242.78,Food and Kindred Products,Public,2015,0.85,8.50,287.03,28.55,242.78
28/07/2015,MH Holdings (UK) Ltd,Financials,Credit Institutions,United Kingdom,1PM PLC,Financials,Credit Institutions,United Kingdom,7.10,2.96,31.97,Credit Institutions,Private,2015,4.50,10.79,7.10,2.96,31.97
02/03/2015,mic AG,Financials,Alternative Financial Investments,Germany,mic AG,Financials,Alternative Financial Investments,Germany,6.06,1.20,14.62,Investment & Commodity Firms/Dealers/Exchanges,Public,2015,2.41,12.17,6.06,1.20,14.62
01/06/2016,Michael Kors Holdings Ltd,Consumer Staples,Textiles & Apparel,United States,Michael Kors Holdings Ltd,Consumer Staples,Textiles & Apparel,United States,"4,138.50","1,202.53","6,626.34",Leather and Leather Products,Public,2016,1.60,5.51,"4,138.50","1,202.53","6,626.34"
07/05/2015,Micrel Inc,High Technology,Semiconductors,United States,Microchip Technology Inc,High Technology,Semiconductors,United States,54.01,6.95,640.82,Electronic and Electrical Equipment,Public,2015,11.86,92.26,54.01,6.95,640.82
25/08/2022,Micro Focus International PLC,High Technology,Software,United Kingdom,OpenText UK Holding Ltd,Financials,Other Financials,United Kingdom,"2,499.64",972.06,"5,580.33",Prepackaged Software,Public,2022,2.23,5.74,"2,499.64",972.06,"5,580.33"
28/09/2022,Microbix Biosystems Inc,Healthcare,Biotechnology,Canada,Microbix Biosystems Inc,Healthcare,Biotechnology,Canada,15.10,4.02,14.24,Drugs,Public,2022,0.94,3.54,15.10,4.02,14.24
31/01/2020,Microbix Biosystems Inc,Healthcare,Biotechnology,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,8.93,0.86,18.16,Drugs,Public,2020,2.03,21.05,8.93,0.86,18.16
06/12/2023,Microbix Biosystems Inc,Healthcare,Biotechnology,Canada,Microbix Biosystems Inc,Healthcare,Biotechnology,Canada,11.51,-1.10,28.35,Drugs,Public,2023,2.46,-25.76,11.51,-1.10,28.35
19/10/2017,Microbix Biosystems Inc,Healthcare,Biotechnology,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,6.92,-0.04,22.06,Drugs,Public,2017,3.19,-499.76,6.92,-0.04,22.06
23/02/2024,Microdeco SA,Industrials,Machinery,Spain,Tekpolio SL,Financials,Other Financials,Spain,15.58,-7.32,29.04,Wholesale Trade-Durable Goods,Private,2024,1.86,-3.97,15.58,-7.32,29.04
02/09/2014,MicroEdge Holdings LLC,High Technology,Software,United States,Blackbaud Inc,High Technology,Software,United States,24.26,5.71,167.14,Prepackaged Software,Private,2014,6.89,29.28,24.26,5.71,167.14
15/12/2014,MicroFinancial Inc,Financials,Diversified Financials,United States,Fortress Investment Group LLC,Financials,Asset Management,United States,50.30,20.23,188.39,Credit Institutions,Public,2014,3.75,9.31,50.30,20.23,188.39
14/11/2016,Micron Technology Inc,High Technology,Semiconductors,United States,Nanya Technology Corp,High Technology,Semiconductors,Taiwan,"11,074.54","2,868.00","21,911.87",Electronic and Electrical Equipment,Public,2016,1.98,7.64,"11,074.54","2,868.00","21,911.87"
17/12/2015,Micronas Semiconductor Holding AG,High Technology,Semiconductors,Switzerland,TDK Magnetic Field Sensor GK,High Technology,Electronics,Japan,142.31,14.08,89.67,Electronic and Electrical Equipment,Public,2015,0.63,6.37,142.31,14.08,89.67
02/07/2018,Micronet Enertec Technologies Inc,High Technology,Computers & Peripherals,United States,BNN Technology PLC,High Technology,Software,United Kingdom,15.29,-1.02,14.10,Computer and Office Equipment,Public,2018,0.92,-13.89,15.29,-1.02,14.10
21/06/2018,Micronet Enertec Technologies Inc,High Technology,Computers & Peripherals,United States,BNN Technology PLC,High Technology,Software,United Kingdom,15.49,-1.60,16.70,Computer and Office Equipment,Public,2018,1.08,-10.42,15.49,-1.60,16.70
25/03/2024,Micropole SA,High Technology,IT Consulting & Services,France,Miramar Holding Sas,Financials,Other Financials,France,141.91,8.33,57.95,Business Services,Public,2024,0.41,6.95,141.91,8.33,57.95
29/05/2024,Micropole SA,High Technology,IT Consulting & Services,France,Talan SAS,High Technology,IT Consulting & Services,France,141.91,8.85,101.44,Business Services,Public,2024,0.71,11.46,141.91,8.85,101.44
23/06/2014,MICROS Systems Inc,High Technology,IT Consulting & Services,United States,Oracle Corp,High Technology,Software,United States,732.94,143.05,"3,432.56",Business Services,Public,2014,4.68,24.00,732.94,143.05,"3,432.56"
25/01/2021,Microsaic Systems Plc,Healthcare,Healthcare Equipment & Supplies,United Kingdom,Intuitive Investments Group PLC,Financials,Other Financials,United Kingdom,0.22,-2.77,0.13,"Measuring, Medical, Photo Equipment; Clocks",Public,2021,0.57,-0.05,0.22,-2.77,0.13
01/03/2018,Microsemi Corp,High Technology,Semiconductors,United States,Microchip Technology Inc,High Technology,Semiconductors,United States,"1,538.01",482.74,"8,030.56",Electronic and Electrical Equipment,Public,2018,5.22,16.64,"1,538.01",482.74,"8,030.56"
20/09/2016,Microsoft Corp,High Technology,Software,United States,Microsoft Corp,High Technology,Software,United States,"76,837.49","25,138.79","690,936.93",Prepackaged Software,Public,2016,8.99,27.48,"76,837.49","25,138.79","690,936.93"
09/07/2021,MicroStrategy Inc,High Technology,Software,United States,Capital International Inc,Financials,Asset Management,United States,427.65,72.36,"5,847.88",Prepackaged Software,Public,2021,13.67,80.81,427.65,72.36,"5,847.88"
25/01/2018,Microwave Filter Co,Telecommunications,Telecommunications Equipment,United States,Zeff Capital Lp,Financials,Other Financials,United States,2.54,-0.10,1.22,Communications Equipment,Public,2018,0.48,-11.98,2.54,-0.10,1.22
09/04/2015,Mid Industry Capital SpA,Financials,Alternative Financial Investments,Italy,Vei Capital SpA,Financials,Other Financials,Italy,51.85,5.81,47.95,Investment & Commodity Firms/Dealers/Exchanges,Public,2015,0.92,8.25,51.85,5.81,47.95
09/12/2015,Mid-America Apartment Communities Inc,Real Estate,REITs,United States,Mid-America Apartment Communities Inc,Real Estate,REITs,United States,923.33,516.26,"9,096.35",Investment & Commodity Firms/Dealers/Exchanges,Public,2015,9.85,17.62,923.33,516.26,"9,096.35"
31/08/2020,Mid-Southern Bancorp Inc,Financials,Banks,United States,Mid-Southern Bancorp Inc,Financials,Banks,United States,1.80,0.49,38.13,"Savings and Loans, Mutual Savings Banks",Public,2020,21.19,77.28,1.80,0.49,38.13
27/05/2020,Mid-Southern Bancorp Inc,Financials,Banks,United States,Mid-Southern Bancorp Inc,Financials,Banks,United States,1.66,0.48,47.69,"Savings and Loans, Mutual Savings Banks",Public,2020,28.79,98.88,1.66,0.48,47.69
05/05/2016,Midas SA,Telecommunications,Wireless,Poland,Polkomtel Sp zoo,Telecommunications,Wireless,Poland,151.10,5.96,371.39,Telecommunications,Public,2016,2.46,62.28,151.10,5.96,371.39
29/02/2016,Midas SA,Telecommunications,Wireless,Poland,Polkomtel Sp zoo,Telecommunications,Wireless,Poland,135.63,-1.88,415.48,Telecommunications,Public,2016,3.06,-221.06,135.63,-1.88,415.48
27/01/2017,Midcoast Energy Partners LP,Energy and Power,Oil & Gas,United States,Enbridge Energy Co Inc,Energy and Power,Pipelines,United States,"1,869.77",-28.16,927.60,"Electric, Gas, and Water Distribution",Public,2017,0.50,-32.95,"1,869.77",-28.16,927.60
24/10/2016,Middleburg Financial Corp,Financials,Banks,United States,Access National Corp,Financials,Banks,United States,41.42,11.63,318.33,"Commercial Banks, Bank Holding Companies",Public,2016,7.69,27.38,41.42,11.63,318.33
14/11/2017,Middleby Corp,Industrials,Machinery,United States,Middleby Corp,Industrials,Machinery,United States,"3,155.16",620.88,"7,111.13",Machinery,Public,2017,2.25,11.45,"3,155.16",620.88,"7,111.13"
02/10/2015,Middlefield Banc Corp,Financials,Banks,United States,Middlefield Banc Corp,Financials,Banks,United States,24.16,9.60,76.29,"Commercial Banks, Bank Holding Companies",Public,2015,3.16,7.95,24.16,9.60,76.29
16/04/2019,Middlefield Banc Corp,Financials,Banks,United States,Middlefield Banc Corp,Financials,Banks,United States,48.40,23.36,236.69,"Commercial Banks, Bank Holding Companies",Public,2019,4.89,10.13,48.40,23.36,236.69
07/12/2021,Midland Exploration Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.14,-1.02,38.16,Mining,Public,2021,277.34,-37.52,0.14,-1.02,38.16
06/08/2021,Midori Srl,High Technology,Software,Italy,Investor Group,Financials,Other Financials,Switzerland,0.24,0.01,3.30,Prepackaged Software,Private,2021,14.04,329.91,0.24,0.01,3.30
19/02/2021,Midpoint Holdings Ltd,Financials,Other Financials,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.25,-0.54,6.42,Investment & Commodity Firms/Dealers/Exchanges,Public,2021,25.28,-11.87,0.25,-0.54,6.42
20/07/2020,Midpoint Holdings Ltd,Financials,Other Financials,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.28,-0.56,5.92,Investment & Commodity Firms/Dealers/Exchanges,Public,2020,21.07,-10.57,0.28,-0.56,5.92
15/01/2020,Midpoint Holdings Ltd,Financials,Other Financials,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.27,-0.40,5.56,Investment & Commodity Firms/Dealers/Exchanges,Public,2020,20.43,-13.76,0.27,-0.40,5.56
16/10/2017,Midpoint Holdings Ltd,Financials,Other Financials,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.28,-0.15,3.99,Investment & Commodity Firms/Dealers/Exchanges,Public,2017,14.36,-25.88,0.28,-0.15,3.99
16/06/2017,Midpoint Holdings Ltd,Financials,Other Financials,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.23,-0.32,2.22,Investment & Commodity Firms/Dealers/Exchanges,Public,2017,9.56,-7.01,0.23,-0.32,2.22
22/12/2016,Midpoint Holdings Ltd,Financials,Other Financials,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.19,-0.62,2.36,Investment & Commodity Firms/Dealers/Exchanges,Public,2016,12.16,-3.79,0.19,-0.62,2.36
30/04/2019,MidSouth Bancorp Inc,Financials,Banks,United States,Hancock Whitney Corp,Financials,Banks,United States,71.40,-19.04,285.01,"Commercial Banks, Bank Holding Companies",Public,2019,3.99,-14.97,71.40,-19.04,285.01
19/04/2017,Midt Norsk Havbruk AS,Consumer Staples,Agriculture & Livestock,Norway,NTS ASA,Consumer Staples,Agriculture & Livestock,Norway,50.38,15.93,153.93,"Agriculture, Forestry, and Fishing",Private,2017,3.06,9.66,50.38,15.93,153.93
22/07/2022,Miers Construction Products Ltd,Materials,Construction Materials,United Kingdom,SIG PLC,Materials,Construction Materials,United Kingdom,54.36,5.48,41.03,Wholesale Trade-Durable Goods,Private,2022,0.75,7.49,54.36,5.48,41.03
19/08/2014,MIG Real Estate REIC,Real Estate,Other Real Estate,Greece,NBG Pangaea Real Estate Investment Co,Real Estate,REITs,Greece,3.98,3.01,52.53,Real Estate; Mortgage Bankers and Brokers,Public,2014,13.21,17.44,3.98,3.01,52.53
12/08/2014,MIG Real Estate REIC,Real Estate,Other Real Estate,Greece,NBG Pangaea Real Estate Investment Co,Real Estate,REITs,Greece,3.98,3.01,44.07,Real Estate; Mortgage Bankers and Brokers,Public,2014,11.08,14.63,3.98,3.01,44.07
07/06/2016,Migao Corp,Materials,Chemicals,Canada,2241284 Ontario Inc,High Technology,Software,Canada,352.98,4.01,230.57,Chemicals and Allied Products,Public,2016,0.65,57.53,352.98,4.01,230.57
05/01/2015,Migros Ticaret AS,Retail,Food & Beverage Retailing,Turkey,Anadolu Endustri Holding AS,Industrials,Automobiles & Components,Turkey,"2,877.48",169.09,"2,262.96",Retail Trade-Food Stores,Public,2015,0.79,13.38,"2,877.48",169.09,"2,262.96"
31/12/2014,Migros Ticaret AS,Retail,Food & Beverage Retailing,Turkey,Moonlight Capital SA,Financials,Other Financials,Luxembourg,"2,877.48",169.09,"2,229.14",Retail Trade-Food Stores,Public,2014,0.77,13.18,"2,877.48",169.09,"2,229.14"
13/11/2014,Migros Ticaret AS,Retail,Food & Beverage Retailing,Turkey,Moonlight Capital SA,Financials,Other Financials,Luxembourg,"2,727.85",162.34,"2,223.07",Retail Trade-Food Stores,Public,2014,0.81,13.69,"2,727.85",162.34,"2,223.07"
09/07/2020,Mikaels Gravtjanst i Sanderang AB,Materials,Metals & Mining,Sweden,Infrea AB,Financials,Other Financials,Sweden,3.64,0.61,2.87,Mining,Private,2020,0.79,4.72,3.64,0.61,2.87
07/11/2019,Mikhailovsky GOK JSC,Materials,Metals & Mining,Russia,Lebedinskii Gorno-Obogatitelnyi Kombinat AO,Materials,Metals & Mining,Russia,"2,581.55",834.23,"4,513.74",Mining,Public,2019,1.75,5.41,"2,581.55",834.23,"4,513.74"
15/05/2019,Mikhailovsky GOK JSC,Materials,Metals & Mining,Russia,Lebedinskii Gorno-Obogatitelnyi Kombinat AO,Materials,Metals & Mining,Russia,"2,581.55",834.23,"2,020.38",Mining,Public,2019,0.78,2.42,"2,581.55",834.23,"2,020.38"
25/07/2022,Mikron JSC,High Technology,Semiconductors,Russia,Torgovyi dom Tranzit Servis OOO,Retail,Other Retailing,Russia,67.15,33.87,228.71,Electronic and Electrical Equipment,Public,2022,3.41,6.75,67.15,33.87,228.71
12/11/2020,Mikros Systems Corp,Industrials,Aerospace & Defense,United States,McKean Defense Group Inc,High Technology,IT Consulting & Services,United States,5.30,0.44,2.40,"Measuring, Medical, Photo Equipment; Clocks",Public,2020,0.45,5.41,5.30,0.44,2.40
12/07/2019,Milacron Holdings Corp,Industrials,Machinery,United States,Hillenbrand Inc,Industrials,Machinery,United States,457.51,63.69,"1,753.18",Machinery,Public,2019,3.83,27.53,457.51,63.69,"1,753.18"
20/05/2021,Milcon Oy,Industrials,Building/Construction & Engineering,Finland,Boreo Oyj,High Technology,Electronics,Finland,4.23,0.43,1.80,Construction Firms,Private,2021,0.43,4.20,4.23,0.43,1.80
06/04/2021,Mile Srl,Consumer Products and Services,Educational Services,Italy,PIL Europe Holdings Ltd,Consumer Products and Services,Educational Services,United Kingdom,3.79,0.44,11.93,Educational Services,Private,2021,3.14,27.12,3.79,0.44,11.93
19/01/2017,Milestone Apartments Real Estate Investment Trust,Real Estate,REITs,Canada,Starwood Capital Group Management LLC,Financials,Alternative Financial Investments,United States,268.12,38.38,"2,492.93",Investment & Commodity Firms/Dealers/Exchanges,Public,2017,9.30,64.95,268.12,38.38,"2,492.93"
28/03/2023,Milestone Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,RTW Investments LP,Financials,Alternative Financial Investments,United States,4.67,-55.65,101.94,Business Services,Public,2023,21.82,-1.83,4.67,-55.65,101.94
18/10/2018,Miliboo SA,Consumer Products and Services,Home Furnishings,France,Miliboo SA,Consumer Products and Services,Home Furnishings,France,18.49,-1.94,7.72,Wholesale Trade-Durable Goods,Public,2018,0.42,-3.98,18.49,-1.94,7.72
27/10/2016,Miliboo SA,Consumer Products and Services,Home Furnishings,France,Miliboo SA,Consumer Products and Services,Home Furnishings,France,15.38,-2.00,9.07,Wholesale Trade-Durable Goods,Public,2016,0.59,-4.54,15.38,-2.00,9.07
03/09/2015,Millennial Media Inc,High Technology,Internet Software & Services,United States,AOL Inc,High Technology,Internet Software & Services,United States,256.19,-39.59,196.33,Prepackaged Software,Public,2015,0.77,-4.96,256.19,-39.59,196.33
07/06/2019,Millennium & Copthorne Hotels PLC,Media and Entertainment,Hotels and Lodging,United Kingdom,Agapier Investments Ltd,Financials,Other Financials,British Virgin Islands,"1,155.91",291.59,"3,453.82",Hotels and Casinos,Public,2019,2.99,11.84,"1,155.91",291.59,"3,453.82"
09/10/2017,Millennium & Copthorne Hotels PLC,Media and Entertainment,Hotels and Lodging,United Kingdom,Agapier Investments Ltd,Financials,Other Financials,British Virgin Islands,"1,144.31",280.12,"3,001.45",Hotels and Casinos,Public,2017,2.62,10.71,"1,144.31",280.12,"3,001.45"
07/06/2019,Millet Innovation SA,Healthcare,Healthcare Equipment & Supplies,France,Curae Lab SARL,Healthcare,Biotechnology,France,21.90,2.30,36.74,Wholesale Trade-Durable Goods,Public,2019,1.68,16.00,21.90,2.30,36.74
07/06/2019,Millet Innovation SA,Healthcare,Healthcare Equipment & Supplies,France,Curae Lab SARL,Healthcare,Biotechnology,France,21.90,2.30,36.72,Wholesale Trade-Durable Goods,Public,2019,1.68,15.99,21.90,2.30,36.72
23/05/2024,Millicom International Cellular SA,Telecommunications,Telecommunications Services,United States,Atlas Luxco Sarl,Financials,Other Financials,France,"5,455.08","2,526.85","10,257.84",Telecommunications,Public,2024,1.88,4.06,"5,455.08","2,526.85","10,257.84"
17/09/2019,Millicom International Cellular SA,Telecommunications,Telecommunications Services,United States,Shareholders,Financials,Other Financials,Luxembourg,"3,571.42","1,146.20","9,353.53",Telecommunications,Public,2019,2.62,8.16,"3,571.42","1,146.20","9,353.53"
06/11/2014,Millimages SA,Media and Entertainment,Motion Pictures / Audio Visual,France,Kid Media Management SARL,Media and Entertainment,Motion Pictures / Audio Visual,France,5.48,6.80,9.34,Motion Picture Production and Distribution,Public,2014,1.70,1.37,5.48,6.80,9.34
10/07/2019,Millrock Resources Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,3.59,-1.20,3.40,Mining,Public,2019,0.95,-2.84,3.59,-1.20,3.40
07/12/2018,Millrock Resources Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.80,-1.27,1.52,Mining,Public,2018,1.91,-1.20,0.80,-1.27,1.52
28/11/2017,Millrock Resources Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.19,-1.80,6.59,Mining,Public,2017,35.01,-3.67,0.19,-1.80,6.59
31/01/2020,Millrock Resources Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.78,-1.36,"11,157.52",Mining,Public,2020,14373.77,-8232.32,0.78,-1.36,"11,157.52"
14/07/2023,Milpa Ticari Ve Sinai Urunler Pazarlama Sanayi Ve Ticaret AS,Industrials,Transportation & Infrastructure,Turkey,Secondary Venture Capital Investment Fund,Financials,Asset Management,Turkey,0.20,-5.64,52.47,Wholesale Trade-Durable Goods,Public,2023,256.17,-9.31,0.20,-5.64,52.47
